2020-04-15 20:01:59,182: custodian.cache:DEBUG Disabling cache
2020-04-15 20:01:59,183: custodian.commands:DEBUG Loaded file /home/custodian/ebs-snap-policy.yml. Contains 1 policies
2020-04-15 20:01:59,198: custodian.aws:DEBUG using default region:us-west-1 from boto
2020-04-15 20:01:59,546: custodian.reports:DEBUG Found 1083 records for region us-west-1
2020-04-15 20:01:59,547: custodian.reports:DEBUG Uniqued from 1083 to 1083
SnapshotId,VolumeId,tag:InstanceId,VolumeSize,StartTime,State
snap-0cf32a500725d9ba4,vol-0c6e40578f7933657,,250,2018-07-03T20:00:36+00:00,completed
snap-0d2224a9338a6c2c6,vol-0088665649d8db10f,,20,2018-07-03T20:00:36+00:00,completed
snap-098ad29d3be6662be,vol-0a7163a362023abb6,,500,2018-07-03T06:30:42+00:00,completed
snap-0cc7b9862bd93994f,vol-06f973a2d0946145b,,40,2018-07-03T04:11:48+00:00,completed
snap-0b1c98eb46cc88072,vol-0b615dd3ae8169944,,150,2018-07-03T02:37:36+00:00,completed
snap-0d562eb27f117be9d,vol-0c7bf0f4e2f6863bb,,40,2018-07-02T21:35:28+00:00,completed
snap-06b79d09e29479fab,vol-0088665649d8db10f,,20,2018-07-02T20:00:36+00:00,completed
snap-06f52effc16d46b17,vol-0c6e40578f7933657,,250,2018-07-02T20:00:36+00:00,completed
snap-06b20d2b507cc5643,vol-0a7163a362023abb6,,500,2018-07-02T06:30:42+00:00,completed
snap-0f1a9094e6c68cb75,vol-06f973a2d0946145b,,40,2018-07-02T04:11:49+00:00,completed
snap-0cd4b55a95bb48ded,vol-0b615dd3ae8169944,,150,2018-07-02T02:37:36+00:00,completed
snap-095692e667876c42e,vol-0c7bf0f4e2f6863bb,,40,2018-07-01T21:35:29+00:00,completed
snap-0eea57541af2409c8,vol-0c6e40578f7933657,,250,2018-07-01T20:00:37+00:00,completed
snap-0943688b15425d226,vol-0088665649d8db10f,,20,2018-07-01T20:00:37+00:00,completed
snap-017b55431721390f6,vol-0a7163a362023abb6,,500,2018-07-01T06:30:42+00:00,completed
snap-0accce680430fb177,vol-06f973a2d0946145b,,40,2018-07-01T04:11:48+00:00,completed
snap-0b792c5abf7462a3a,vol-0b615dd3ae8169944,,150,2018-07-01T02:37:36+00:00,completed
snap-0abc7733ade6da2d9,vol-0c7bf0f4e2f6863bb,,40,2018-06-30T21:35:28+00:00,completed
snap-0938f8438222adaf8,vol-0088665649d8db10f,,20,2018-06-30T20:00:36+00:00,completed
snap-0dc40933352966849,vol-0c6e40578f7933657,,250,2018-06-30T20:00:36+00:00,completed
snap-0b8d7435c92cd3393,vol-0a7163a362023abb6,,500,2018-06-30T06:30:42+00:00,completed
snap-0c16d98a44afb2749,vol-06f973a2d0946145b,,40,2018-06-30T04:11:48+00:00,completed
snap-0918cce8ced468802,vol-0b615dd3ae8169944,,150,2018-06-30T02:37:36+00:00,completed
snap-021c6463fe1ed7038,vol-0c7bf0f4e2f6863bb,,40,2018-06-29T21:35:28+00:00,completed
snap-092606e5558b43679,vol-0c6e40578f7933657,,250,2018-06-29T20:00:36+00:00,completed
snap-097d1e073d7284269,vol-0088665649d8db10f,,20,2018-06-29T20:00:36+00:00,completed
snap-074786b07a6c0f74f,vol-0a7163a362023abb6,,500,2018-06-29T06:30:42+00:00,completed
snap-01052686d3f608385,vol-06f973a2d0946145b,,40,2018-06-29T04:11:48+00:00,completed
snap-0d04d09749f6fde11,vol-0b615dd3ae8169944,,150,2018-06-29T02:37:36+00:00,completed
snap-0b3b1cc267277fe76,vol-0c7bf0f4e2f6863bb,,40,2018-06-28T21:35:29+00:00,completed
snap-0e8c8acc4833907df,vol-0c6e40578f7933657,,250,2018-06-28T20:00:36+00:00,completed
snap-09103839141e77e5e,vol-0088665649d8db10f,,20,2018-06-28T20:00:36+00:00,completed
snap-03e5f9d0fd5a55d42,vol-0a7163a362023abb6,,500,2018-06-28T06:30:42+00:00,completed
snap-0838efd396a1de914,vol-06f973a2d0946145b,,40,2018-06-28T04:11:48+00:00,completed
snap-029354d9ff9ac80a6,vol-0b615dd3ae8169944,,150,2018-06-28T02:37:37+00:00,completed
snap-03ebfd5812782edc6,vol-0c7bf0f4e2f6863bb,,40,2018-06-27T21:35:29+00:00,completed
snap-0ca3f25f44b95594e,vol-0c6e40578f7933657,,250,2018-06-27T20:00:37+00:00,completed
snap-05b3ac489e8ef875f,vol-0088665649d8db10f,,20,2018-06-27T20:00:37+00:00,completed
snap-01369e3509d8d8eda,vol-0a7163a362023abb6,,500,2018-06-27T06:30:42+00:00,completed
snap-0a531da5540364aa0,vol-06f973a2d0946145b,,40,2018-06-27T04:11:48+00:00,completed
snap-0280925070aab1d13,vol-0b615dd3ae8169944,,150,2018-06-27T02:37:37+00:00,completed
snap-042ff680109d461db,vol-0c7bf0f4e2f6863bb,,40,2018-06-26T21:35:29+00:00,completed
snap-0ccc6e3266fb969b4,vol-0088665649d8db10f,,20,2018-06-26T20:00:38+00:00,completed
snap-0680e0dec8dbaf8c7,vol-0c6e40578f7933657,,250,2018-06-26T20:00:38+00:00,completed
snap-0bd9401f52321980c,vol-0a7163a362023abb6,,500,2018-06-26T06:30:42+00:00,completed
snap-0d841b5bd22d006af,vol-06f973a2d0946145b,,40,2018-06-26T04:11:48+00:00,completed
snap-007a2081f5b1a73e4,vol-0b615dd3ae8169944,,150,2018-06-26T02:37:36+00:00,completed
snap-0c4897f3370364b7f,vol-0c7bf0f4e2f6863bb,,40,2018-06-25T21:35:29+00:00,completed
snap-047a8cc64e00bb837,vol-0088665649d8db10f,,20,2018-06-25T20:00:37+00:00,completed
snap-0406c5bf11568d2a5,vol-0c6e40578f7933657,,250,2018-06-25T20:00:37+00:00,completed
snap-05f57fe2f505eeecf,vol-0813852db48bf9a87,,16,2019-12-30T15:53:23.041000+00:00,completed
snap-0b711729378144403,vol-07d61104159cafa9e,,40,2019-07-26T11:24:55.073000+00:00,completed
snap-052f99b2e41d2869c,vol-0674061cbf7a8c9f3,,40,2019-05-10T06:52:56.644000+00:00,completed
snap-065ec7d229d7b22bc,vol-0c499c5e13bfa4452,,250,2019-04-09T09:10:48.718000+00:00,completed
snap-00d19c412342b6a10,vol-0e7dc64cb8b022c2f,,50,2019-07-11T10:14:58.703000+00:00,completed
snap-0e231b7cdab54cc89,vol-02ba79090a55d42bc,,70,2020-01-09T19:22:14.909000+00:00,completed
snap-033124bb214ca1cb6,vol-02ba79090a55d42bc,,70,2019-09-11T06:08:22.407000+00:00,completed
snap-08d22a18fb01c2983,vol-03634fb6e647a28c4,,100,2019-07-31T06:32:53.539000+00:00,completed
snap-0505525d763dd05de,vol-043baf1d27c1bb376,,16,2019-12-11T19:13:12.750000+00:00,completed
snap-0eea2577e0b1f70a6,vol-03befe24859cd8bad,,30,2019-02-21T14:49:56.211000+00:00,completed
snap-084740126901f17a6,vol-0f7bb14f5a95fc7eb,,250,2019-07-31T06:33:43.889000+00:00,completed
snap-0237b32e9df160eb1,vol-029cd11390225d520,,50,2019-12-30T15:53:23.181000+00:00,completed
snap-04eb1e0fde3b33e74,vol-0b9e583fc8aef27ce,,100,2019-04-09T09:10:48.603000+00:00,completed
snap-03f1ca8788c4a1cc8,vol-0f13aa25fff266a61,,250,2019-07-11T10:14:58.843000+00:00,completed
snap-0532279618f2598c5,vol-08a26e86aba57fb71,,40,2020-01-09T19:22:15.022000+00:00,completed
snap-0a0d9e28d546f197d,vol-08a26e86aba57fb71,,40,2019-09-11T06:08:22.526000+00:00,completed
snap-093f59fc09aa633f1,vol-08a26e86aba57fb71,,40,2019-09-11T03:21:36.853000+00:00,completed
snap-03e18a4e47252d18e,vol-02ee369e7ee3bd060,,16,2019-12-30T15:57:13.086000+00:00,completed
snap-00d02fbfd590ad223,vol-061160aa1632096f2,,70,2019-05-10T06:52:56.519000+00:00,completed
snap-075be8fde46eb83d3,vol-04ff46c62c6494e99,,20,2019-04-09T09:10:48.473000+00:00,completed
snap-0b0b75b6a90e5921d,vol-07fa7eaa05783dc85,,16,2019-12-20T17:09:04.353000+00:00,completed
